,Characters,Words,AvgWordLen,UniqueWords,Sentences,AvgWordsSentence,Syllables,AvgSyllableWords,RareWordsRatio,LexicalDiversity,label
11380,703,127,4.6771653543307075,82,28,4.535714285714286,151,1.1889763779527558,0.4015748031496063,0.6456692913385826,Heavy Metal
12268,576,136,3.3897058823529416,61,23,5.913043478260869,143,1.0514705882352942,0.21323529411764705,0.4485294117647059,Punk Rock
11785,814,174,3.7126436781609193,105,17,10.235294117647056,192,1.1034482758620692,0.4252873563218391,0.603448275862069,Punk Rock
1176,997,209,3.8947368421052633,75,29,7.206896551724138,229,1.0956937799043065,0.12440191387559807,0.3588516746411483,Punk Rock
10944,1399,282,4.122743682310468,133,34,8.294117647058824,313,1.1099290780141844,0.23404255319148934,0.4716312056737589,Heavy Metal
11468,855,158,4.620253164556962,86,33,4.787878787878788,207,1.3101265822784811,0.35443037974683544,0.5443037974683544,Heavy Metal
10635,1243,260,3.8884615384615375,86,28,9.285714285714286,293,1.1269230769230771,0.2153846153846154,0.3307692307692308,Soft Rock
5997,674,146,3.8356164383561633,86,37,3.9459459459459465,158,1.082191780821918,0.4178082191780822,0.589041095890411,Heavy Metal
10257,867,184,3.864130434782609,71,29,6.344827586206898,206,1.1195652173913044,0.16304347826086954,0.3858695652173913,Heavy Metal
8544,489,118,3.305084745762712,45,19,6.2105263157894735,120,1.0169491525423728,0.17796610169491525,0.3813559322033898,Soft Rock
8760,702,151,3.794701986754967,97,25,6.04,178,1.1788079470198676,0.4768211920529801,0.6423841059602649,Punk Rock
11085,744,147,4.2653061224489806,90,30,4.9,185,1.2585034013605445,0.4557823129251701,0.6122448979591837,Heavy Metal
10792,602,132,3.674242424242424,54,15,8.8,136,1.0303030303030305,0.12121212121212123,0.4090909090909091,Soft Rock
7136,459,105,3.5428571428571427,44,18,5.833333333333332,116,1.1047619047619048,0.14285714285714285,0.4190476190476191,Punk Rock
6393,766,161,3.8633540372670807,75,18,8.944444444444445,179,1.1118012422360248,0.2608695652173913,0.4658385093167702,Punk Rock
64,578,121,3.975206611570248,81,24,5.041666666666667,143,1.181818181818182,0.4958677685950413,0.6694214876033058,Heavy Metal
11494,868,186,3.849462365591398,87,36,5.166666666666667,224,1.2043010752688172,0.25806451612903225,0.4677419354838709,Heavy Metal
2317,1812,381,3.879265091863517,81,49,7.775510204081633,410,1.0761154855643045,0.049868766404199474,0.2125984251968504,Heavy Metal
3044,872,192,3.6979166666666665,73,35,5.485714285714287,212,1.1041666666666667,0.14583333333333334,0.3802083333333333,Punk Rock
2202,1082,209,4.334928229665072,94,37,5.648648648648647,243,1.1626794258373203,0.2727272727272727,0.4497607655502393,Heavy Metal
10786,634,147,3.4353741496598635,68,18,8.166666666666666,159,1.0816326530612246,0.32653061224489793,0.4625850340136055,Soft Rock
3894,1439,331,3.4954682779456188,85,49,6.755102040816326,349,1.054380664652568,0.11782477341389727,0.256797583081571,Punk Rock
4685,616,138,3.688405797101449,71,33,4.181818181818182,156,1.1304347826086956,0.26811594202898553,0.5144927536231884,Soft Rock
8661,1324,277,3.830324909747292,51,39,7.102564102564102,313,1.1299638989169676,0.0,0.184115523465704,Punk Rock
5531,1170,254,3.7834645669291334,71,45,5.644444444444446,279,1.0984251968503935,0.05118110236220472,0.2795275590551181,Heavy Metal
7223,1272,235,4.574468085106383,113,40,5.875,297,1.2638297872340425,0.2978723404255319,0.4808510638297872,Heavy Metal
11133,1258,254,4.0669291338582685,156,29,8.758620689655173,301,1.18503937007874,0.4448818897637795,0.6141732283464567,Punk Rock
12646,965,187,4.251336898395722,111,23,8.130434782608695,241,1.288770053475936,0.41711229946524064,0.5935828877005348,Heavy Metal
6767,1618,319,4.025078369905955,104,55,5.8,357,1.1191222570532915,0.16927899686520376,0.32601880877742945,Heavy Metal
7148,708,141,4.3120567375886525,76,41,3.4390243902439024,167,1.1843971631205674,0.3546099290780142,0.5390070921985816,Punk Rock
6957,1560,325,3.9446153846153846,112,49,6.632653061224491,375,1.1538461538461535,0.15384615384615385,0.3446153846153846,Punk Rock
2110,763,159,3.930817610062893,94,23,6.913043478260869,185,1.1635220125786163,0.4025157232704403,0.5911949685534591,Heavy Metal
12832,1040,223,3.6636771300448436,74,45,4.955555555555557,261,1.1704035874439462,0.2286995515695067,0.33183856502242154,Heavy Metal
4786,863,192,3.6190476190476186,107,26,7.384615384615384,218,1.1354166666666667,0.390625,0.5572916666666666,Soft Rock
3474,642,143,3.636363636363636,78,25,5.72,160,1.1188811188811192,0.3636363636363637,0.5454545454545454,Heavy Metal
6164,1259,275,3.727272727272727,96,41,6.7073170731707314,307,1.1163636363636364,0.2290909090909091,0.3490909090909091,Heavy Metal
5845,1360,217,5.511520737327189,129,54,4.018518518518518,300,1.3824884792626728,0.4423963133640553,0.5944700460829493,Heavy Metal
3131,989,207,4.024154589371982,92,51,4.0588235294117645,234,1.1304347826086956,0.18357487922705315,0.4444444444444444,Heavy Metal
1760,530,112,3.75,41,19,5.894736842105262,125,1.1160714285714286,0.11607142857142858,0.36607142857142855,Punk Rock
7253,1717,354,4.019774011299435,149,66,5.363636363636363,423,1.194915254237288,0.2457627118644068,0.4209039548022599,Heavy Metal
1644,626,122,4.122950819672131,91,16,7.625,142,1.1639344262295082,0.6311475409836066,0.7459016393442623,Punk Rock
4292,568,125,3.688,73,18,6.9444444444444455,137,1.0959999999999999,0.44,0.584,Heavy Metal
9646,493,99,4.111111111111111,52,14,7.071428571428571,110,1.1111111111111112,0.37373737373737376,0.5252525252525253,Punk Rock
9569,770,152,4.25,68,34,4.470588235294118,185,1.2171052631578947,0.21710526315789475,0.4473684210526316,Punk Rock
5161,1352,307,3.579804560260586,109,58,5.293103448275862,332,1.0814332247557004,0.1889250814332248,0.3550488599348534,Punk Rock
12154,700,159,3.40251572327044,81,20,7.95,169,1.0628930817610065,0.33962264150943394,0.5094339622641509,Punk Rock
47,713,159,3.5723270440251573,73,24,6.625,185,1.1635220125786163,0.2138364779874214,0.4591194968553459,Heavy Metal
9911,751,168,3.678571428571429,80,42,4.0,191,1.136904761904762,0.3273809523809524,0.4761904761904762,Heavy Metal
9286,664,143,3.797202797202797,92,22,6.5,163,1.1398601398601398,0.4755244755244755,0.6433566433566433,Soft Rock
6305,1002,209,3.9090909090909087,88,24,8.708333333333334,245,1.1722488038277512,0.21052631578947367,0.42105263157894735,Punk Rock
44,962,201,3.8855721393034823,86,22,9.136363636363637,222,1.1044776119402986,0.2388059701492537,0.4278606965174129,Heavy Metal
8160,565,113,4.230088495575221,73,27,4.185185185185185,146,1.2920353982300885,0.4867256637168141,0.6460176991150443,Punk Rock
1041,1221,272,3.669117647058824,104,59,4.610169491525424,301,1.1066176470588236,0.22058823529411764,0.38235294117647056,Soft Rock
1434,553,124,3.6854838709677415,64,28,4.428571428571429,131,1.0564516129032258,0.41935483870967744,0.5161290322580645,Punk Rock
10006,1345,287,3.7560975609756095,146,37,7.756756756756758,304,1.059233449477352,0.3832752613240418,0.5087108013937283,Soft Rock
9906,520,117,3.6666666666666665,62,35,3.3428571428571434,131,1.1196581196581197,0.3247863247863248,0.5299145299145299,Heavy Metal
12611,1597,296,4.591216216216216,199,59,5.016949152542373,367,1.239864864864865,0.5472972972972973,0.6722972972972973,Heavy Metal
12069,924,192,3.9791666666666665,76,33,5.8181818181818175,223,1.1614583333333333,0.20833333333333331,0.3958333333333333,Heavy Metal
3700,626,129,4.023255813953488,56,22,5.863636363636362,149,1.1550387596899223,0.13178294573643412,0.4341085271317829,Punk Rock
5953,867,193,3.7150259067357516,63,43,4.488372093023256,204,1.0569948186528495,0.0932642487046632,0.32642487046632124,Heavy Metal
10435,1669,330,4.133333333333334,124,26,12.692307692307693,367,1.1121212121212118,0.18484848484848485,0.3757575757575757,Punk Rock
895,827,176,3.6818181818181817,70,20,8.8,198,1.125,0.17613636363636365,0.3977272727272727,Punk Rock
9266,1040,229,3.6855895196506547,117,33,6.9393939393939394,243,1.0611353711790392,0.314410480349345,0.5109170305676856,Punk Rock
6086,843,158,4.506329113924051,76,28,5.642857142857142,205,1.2974683544303798,0.2721518987341772,0.4810126582278481,Heavy Metal
1726,803,173,3.797687861271677,116,28,6.178571428571429,196,1.1329479768786128,0.5317919075144508,0.6705202312138728,Punk Rock
11866,1187,231,4.268398268398268,96,30,7.7,288,1.2467532467532467,0.24675324675324675,0.4155844155844156,Heavy Metal
1798,570,122,3.868852459016393,62,24,5.083333333333333,139,1.139344262295082,0.319672131147541,0.5081967213114754,Punk Rock
5155,1088,224,3.9821428571428568,104,36,6.222222222222222,244,1.0892857142857142,0.2857142857142857,0.4642857142857143,Punk Rock
11440,836,159,4.465408805031448,112,37,4.297297297297297,186,1.169811320754717,0.5345911949685535,0.7044025157232704,Heavy Metal
5198,1377,289,3.916955017301038,105,58,4.982758620689656,352,1.2179930795847749,0.2110726643598616,0.3633217993079585,Punk Rock
3008,757,148,4.25,65,32,4.625,174,1.1756756756756757,0.25,0.4391891891891892,Punk Rock
3799,1485,326,3.751533742331288,120,64,5.09375,398,1.2208588957055215,0.22085889570552147,0.3680981595092024,Punk Rock
8688,718,151,3.814569536423841,76,21,7.190476190476191,172,1.1390728476821192,0.2980132450331126,0.5033112582781457,Punk Rock
12134,784,186,3.3118279569892475,31,24,7.75,202,1.0860215053763442,0.0,0.16666666666666666,Punk Rock
2149,1292,289,3.5778546712802766,132,42,6.8809523809523805,315,1.0899653979238757,0.2837370242214533,0.4567474048442906,Heavy Metal
4906,933,195,3.97948717948718,62,42,4.642857142857143,224,1.1487179487179486,0.09230769230769233,0.31794871794871793,Heavy Metal
10123,542,115,3.8695652173913038,72,18,6.388888888888888,129,1.1217391304347826,0.4434782608695652,0.6260869565217392,Soft Rock
3102,699,146,4.006849315068493,38,32,4.5625,169,1.1575342465753424,0.06164383561643835,0.2602739726027397,Punk Rock
7015,1207,258,3.868217054263566,117,51,5.0588235294117645,291,1.127906976744186,0.2751937984496124,0.4534883720930232,Punk Rock
11744,992,219,3.6757990867579915,107,38,5.7631578947368425,248,1.1324200913242009,0.3789954337899543,0.4885844748858447,Punk Rock
12801,2402,485,4.0845360824742265,135,64,7.578125,568,1.1711340206185568,0.12989690721649486,0.27835051546391754,Heavy Metal
12343,1325,308,3.51948051948052,111,67,4.597014925373134,331,1.074675324675325,0.1915584415584416,0.3603896103896104,Punk Rock
8413,824,179,3.826815642458101,61,42,4.261904761904762,200,1.11731843575419,0.1340782122905028,0.3407821229050279,Punk Rock
11655,847,170,4.123529411764705,122,25,6.8,207,1.2176470588235293,0.6235294117647059,0.7176470588235294,Punk Rock
12350,1389,297,3.8181818181818175,92,52,5.711538461538463,351,1.181818181818182,0.04713804713804714,0.3097643097643097,Punk Rock
1259,1251,259,4.0,73,44,5.886363636363638,293,1.1312741312741312,0.18146718146718147,0.28185328185328185,Heavy Metal
1391,1203,240,4.141666666666667,147,31,7.741935483870968,299,1.2458333333333331,0.4791666666666667,0.6125,Punk Rock
5702,1495,328,3.704268292682927,113,52,6.307692307692308,355,1.0823170731707317,0.2042682926829268,0.3445121951219512,Punk Rock
10110,692,148,3.8716216216216215,93,29,5.1034482758620685,169,1.141891891891892,0.4324324324324325,0.6283783783783784,Soft Rock
9451,967,208,3.8125,98,35,5.942857142857143,247,1.1875,0.28846153846153844,0.4711538461538462,Punk Rock
2690,1082,224,3.96875,91,40,5.6,259,1.15625,0.2455357142857143,0.40625,Heavy Metal
6132,1184,225,4.462222222222223,67,53,4.245283018867925,284,1.262222222222222,0.12444444444444445,0.2977777777777777,Heavy Metal
1285,1096,232,3.9260869565217393,70,58,4.0,255,1.0991379310344829,0.08620689655172414,0.3017241379310345,Heavy Metal
5390,702,141,4.163120567375887,81,33,4.2727272727272725,178,1.2624113475177303,0.3475177304964539,0.5744680851063829,Heavy Metal
3078,1630,344,3.869186046511628,93,45,7.644444444444446,409,1.188953488372093,0.1744186046511628,0.2703488372093023,Punk Rock
11867,1273,250,4.263999999999999,76,50,5.0,310,1.24,0.14,0.304,Heavy Metal
3873,1154,229,4.170305676855895,73,31,7.387096774193548,276,1.205240174672489,0.13973799126637554,0.31877729257641924,Punk Rock
1857,1011,227,3.625550660792952,98,39,5.82051282051282,245,1.079295154185022,0.22026431718061676,0.4317180616740088,Punk Rock
6175,1627,360,3.605555555555556,84,60,6.0,382,1.0611111111111111,0.125,0.2333333333333333,Heavy Metal
11037,865,193,3.66839378238342,88,39,4.94871794871795,235,1.217616580310881,0.3212435233160621,0.4559585492227979,Heavy Metal
10362,546,113,3.8053097345132745,72,18,6.277777777777778,122,1.079646017699115,0.5044247787610621,0.6371681415929203,Heavy Metal
1516,711,179,3.083798882681564,28,43,4.162790697674419,184,1.0279329608938548,0.0223463687150838,0.1564245810055866,Punk Rock
5869,743,153,4.026143790849673,99,27,5.666666666666668,174,1.1372549019607845,0.4705882352941176,0.6470588235294118,Heavy Metal
5835,666,140,3.8928571428571432,82,20,7.0,153,1.0928571428571427,0.42857142857142855,0.5857142857142857,Heavy Metal
3336,719,158,3.759493670886076,95,33,4.787878787878788,175,1.1075949367088609,0.4050632911392405,0.6012658227848101,Heavy Metal
2735,663,142,3.852112676056338,60,32,4.4375,169,1.1901408450704225,0.24647887323943665,0.4225352112676056,Heavy Metal
226,528,111,3.9009009009009015,63,22,5.045454545454546,127,1.1441441441441442,0.36936936936936937,0.5675675675675675,Soft Rock
2171,744,154,4.0064935064935066,80,27,5.703703703703702,178,1.155844155844156,0.2727272727272727,0.5194805194805194,Heavy Metal
7803,1455,293,4.1160409556314,84,50,5.86,331,1.1296928327645048,0.12627986348122866,0.28668941979522183,Heavy Metal
5095,1517,319,4.0,161,81,3.938271604938272,359,1.1253918495297806,0.322884012539185,0.5047021943573667,Heavy Metal
5762,1394,291,3.762886597938144,140,33,8.818181818181818,323,1.1099656357388317,0.3333333333333333,0.4810996563573883,Punk Rock
5463,1193,232,4.331896551724138,114,45,5.155555555555557,309,1.331896551724138,0.30603448275862066,0.4913793103448276,Heavy Metal
6925,859,184,3.7554347826086962,118,20,9.2,198,1.076086956521739,0.4619565217391304,0.6413043478260869,Soft Rock
1842,859,183,3.8797814207650267,94,38,4.815789473684211,213,1.1639344262295082,0.3934426229508197,0.5136612021857924,Punk Rock
10107,1135,244,3.790983606557377,118,38,6.421052631578947,264,1.0819672131147542,0.30327868852459017,0.4836065573770492,Soft Rock
11872,1337,280,3.9071428571428566,86,44,6.363636363636362,308,1.1,0.14642857142857146,0.3071428571428572,Heavy Metal
10550,1357,272,4.095588235294118,44,43,6.325581395348838,323,1.1875,0.04411764705882353,0.16176470588235295,Punk Rock
8530,836,184,3.652173913043478,56,20,9.2,202,1.0978260869565215,0.0,0.3043478260869565,Soft Rock
2451,1067,241,3.6473029045643153,148,54,4.462962962962963,267,1.107883817427386,0.4605809128630705,0.6141078838174274,Heavy Metal
207,1135,245,3.8,108,43,5.697674418604652,295,1.2040816326530612,0.23673469387755106,0.44081632653061226,Soft Rock
9148,957,203,3.847290640394089,122,31,6.548387096774193,223,1.0985221674876848,0.43842364532019706,0.6009852216748769,Punk Rock
11283,1175,227,4.308370044052864,104,33,6.878787878787879,266,1.1718061674008808,0.28634361233480177,0.4581497797356828,Punk Rock
2183,1892,357,4.439775910364146,152,55,6.490909090909091,439,1.2296918767507004,0.25770308123249297,0.4257703081232493,Heavy Metal
3014,878,190,3.6263157894736837,95,28,6.7857142857142865,202,1.063157894736842,0.30526315789473685,0.5,Punk Rock
10095,544,116,3.8793103448275854,70,22,5.2727272727272725,132,1.137931034482759,0.3879310344827586,0.603448275862069,Soft Rock
2531,1019,234,3.5427350427350426,42,54,4.333333333333333,260,1.1111111111111112,0.021367521367521368,0.1794871794871795,Heavy Metal
6662,1400,280,4.164285714285715,111,55,5.090909090909091,315,1.125,0.14642857142857146,0.3964285714285714,Heavy Metal
10286,674,150,3.7114093959731536,53,31,4.838709677419356,167,1.1133333333333333,0.15333333333333332,0.3533333333333333,Heavy Metal
8694,796,162,4.1234567901234565,78,36,4.5,189,1.1666666666666667,0.2716049382716049,0.4814814814814815,Punk Rock
1027,1136,242,3.731404958677686,87,28,8.642857142857142,255,1.0537190082644627,0.19421487603305784,0.359504132231405,Soft Rock
607,819,169,4.005917159763314,96,27,6.25925925925926,191,1.1301775147928994,0.3905325443786982,0.5680473372781065,Soft Rock
4055,926,190,3.984293193717277,67,30,6.333333333333332,212,1.1157894736842104,0.14210526315789473,0.3526315789473684,Punk Rock
11061,897,189,3.867724867724868,105,25,7.56,220,1.164021164021164,0.3492063492063492,0.5555555555555556,Heavy Metal
6134,1037,227,3.6960352422907485,122,34,6.6764705882352935,254,1.118942731277533,0.3612334801762114,0.5374449339207048,Heavy Metal
7319,789,166,3.933734939759036,85,30,5.533333333333332,190,1.144578313253012,0.4036144578313253,0.5120481927710844,Heavy Metal
5483,695,146,3.945205479452055,59,31,4.709677419354839,191,1.3082191780821917,0.226027397260274,0.4041095890410959,Heavy Metal
6846,602,120,4.191666666666666,53,21,5.7142857142857135,133,1.1083333333333334,0.20833333333333331,0.44166666666666665,Soft Rock
5327,1354,291,3.807560137457045,91,52,5.596153846153847,339,1.1649484536082475,0.12027491408934707,0.3127147766323024,Punk Rock
10494,660,131,4.0458015267175576,85,20,6.55,147,1.1221374045801529,0.4656488549618321,0.648854961832061,Punk Rock
4485,536,119,3.6218487394957983,72,23,5.173913043478262,125,1.050420168067227,0.4201680672268908,0.6050420168067226,Heavy Metal
12445,1001,218,3.8027522935779823,122,46,4.739130434782608,236,1.0825688073394495,0.3944954128440367,0.5596330275229358,Punk Rock
4120,736,147,4.204081632653061,93,29,5.068965517241379,183,1.2448979591836735,0.42857142857142855,0.6326530612244898,Heavy Metal
4205,1285,269,3.9144981412639406,116,37,7.27027027027027,312,1.1598513011152416,0.2936802973977695,0.4312267657992565,Heavy Metal
1347,1631,354,3.7570621468926553,88,64,5.53125,399,1.1271186440677967,0.06779661016949153,0.2485875706214689,Punk Rock
8020,938,197,3.949238578680203,71,41,4.8048780487804885,234,1.1878172588832487,0.1928934010152284,0.3604060913705584,Heavy Metal
7309,735,151,4.026490066225166,100,25,6.04,179,1.1854304635761592,0.5099337748344371,0.6622516556291391,Heavy Metal
2144,1132,236,3.923728813559322,108,34,6.941176470588236,276,1.1694915254237288,0.23728813559322035,0.4576271186440678,Heavy Metal
8418,957,218,3.541284403669725,97,33,6.606060606060606,235,1.0779816513761469,0.28440366972477066,0.44495412844036697,Punk Rock
4214,709,139,4.215827338129497,88,19,7.315789473684211,164,1.1798561151079137,0.46043165467625896,0.6330935251798561,Heavy Metal
12855,1563,304,4.243421052631579,59,43,7.069767441860465,367,1.2072368421052628,0.003289473684210526,0.19407894736842105,Heavy Metal
4663,847,181,3.812154696132597,68,26,6.961538461538463,199,1.0994475138121549,0.12154696132596685,0.3756906077348066,Soft Rock
9832,728,163,3.6503067484662575,99,30,5.433333333333334,175,1.0736196319018405,0.4539877300613497,0.6073619631901841,Heavy Metal
2371,1358,236,4.885593220338984,98,33,7.151515151515151,347,1.4703389830508475,0.2627118644067797,0.4152542372881356,Heavy Metal
9124,1012,210,3.957142857142857,109,35,6.0,238,1.1333333333333333,0.3428571428571429,0.5190476190476191,Punk Rock
12304,490,101,3.98019801980198,64,14,7.2142857142857135,120,1.188118811881188,0.4455445544554456,0.6336633663366337,Punk Rock
3579,1240,227,4.674008810572687,97,48,4.729166666666667,313,1.3788546255506609,0.3039647577092511,0.4273127753303965,Heavy Metal
7180,1317,264,4.181818181818182,114,53,4.981132075471698,319,1.2083333333333333,0.20454545454545456,0.4318181818181818,Heavy Metal
10585,1051,229,3.6462882096069866,96,17,13.470588235294118,264,1.1528384279475985,0.3056768558951965,0.4192139737991266,Punk Rock
1611,583,118,3.9745762711864407,62,16,7.375,126,1.0677966101694916,0.3559322033898305,0.5254237288135594,Punk Rock
2044,894,195,3.702564102564103,98,23,8.478260869565217,210,1.0769230769230769,0.29743589743589743,0.5025641025641026,Punk Rock
12315,1060,220,3.945454545454545,71,28,7.857142857142858,256,1.1636363636363636,0.0,0.32272727272727275,Punk Rock
1080,1083,201,4.537313432835822,103,38,5.289473684210527,265,1.3184079601990049,0.31343283582089554,0.5124378109452736,Soft Rock
2780,944,209,3.6507177033492817,80,30,6.966666666666668,237,1.1339712918660287,0.22009569377990432,0.3827751196172249,Heavy Metal
5417,1055,176,5.193181818181818,101,48,3.6666666666666665,286,1.625,0.3352272727272727,0.5738636363636364,Heavy Metal
6748,1635,365,3.6602739726027407,106,68,5.367647058823528,411,1.1260273972602741,0.10684931506849316,0.2904109589041096,Heavy Metal
9602,761,167,3.688622754491018,107,28,5.9642857142857135,178,1.065868263473054,0.5089820359281437,0.6407185628742516,Punk Rock
7968,761,167,3.676646706586826,92,29,5.758620689655173,185,1.1077844311377243,0.3652694610778443,0.5508982035928144,Heavy Metal
1710,691,150,3.76,72,23,6.521739130434782,170,1.1333333333333333,0.2733333333333333,0.48,Heavy Metal
8234,863,159,4.534591194968552,60,21,7.571428571428571,213,1.339622641509434,0.1949685534591195,0.37735849056603776,Punk Rock
96,2032,463,3.5637149028077757,205,81,5.716049382716049,505,1.0907127429805616,0.30885529157667385,0.4427645788336933,Heavy Metal
11710,4213,846,4.159574468085107,411,161,5.254658385093168,1017,1.2021276595744679,0.3416075650118203,0.4858156028368794,Punk Rock
2222,1301,259,4.254826254826255,92,61,4.245901639344262,312,1.204633204633205,0.18532818532818526,0.3552123552123552,Heavy Metal
2761,1286,244,4.467213114754099,84,48,5.083333333333333,303,1.2418032786885247,0.1680327868852459,0.3442622950819672,Heavy Metal
12983,722,155,3.8451612903225807,84,29,5.344827586206896,175,1.1290322580645162,0.2903225806451613,0.5419354838709678,Punk Rock
10143,641,148,3.466216216216216,85,20,7.4,156,1.054054054054054,0.3716216216216216,0.5743243243243243,Soft Rock
4344,589,118,4.110169491525424,52,14,8.428571428571429,144,1.2203389830508475,0.22033898305084745,0.4406779661016949,Heavy Metal
4845,885,186,3.9247311827956985,112,34,5.470588235294118,217,1.1666666666666667,0.4032258064516129,0.6021505376344086,Heavy Metal
8651,560,109,4.26605504587156,85,17,6.411764705882352,141,1.2935779816513762,0.6513761467889908,0.7798165137614679,Punk Rock
4177,1347,283,3.8409893992932864,131,36,7.861111111111112,318,1.1236749116607774,0.2826855123674912,0.4628975265017668,Heavy Metal
3988,1162,215,4.558139534883721,132,33,6.5151515151515165,271,1.26046511627907,0.4697674418604651,0.6139534883720931,Heavy Metal
5475,1518,280,4.592857142857143,132,54,5.185185185185184,363,1.2964285714285717,0.2857142857142857,0.4714285714285714,Heavy Metal
7311,878,171,4.239766081871345,79,24,7.125,198,1.1578947368421053,0.2982456140350877,0.4619883040935672,Heavy Metal
430,1166,237,4.147679324894515,97,62,3.8225806451612905,276,1.1645569620253164,0.21518987341772156,0.4092827004219409,Soft Rock
3121,695,146,4.013698630136987,62,38,3.842105263157895,175,1.1986301369863013,0.2191780821917808,0.4246575342465753,Heavy Metal
12943,1374,273,4.230769230769232,105,54,5.0555555555555545,346,1.2673992673992671,0.1794871794871795,0.38461538461538464,Heavy Metal
9512,1196,256,3.859375,50,49,5.224489795918367,280,1.09375,0.00390625,0.1953125,Punk Rock
11278,949,203,3.7931034482758617,78,30,6.7666666666666675,227,1.1182266009852218,0.2413793103448276,0.3842364532019704,Punk Rock
7275,1267,263,4.053231939163498,119,62,4.241935483870968,328,1.247148288973384,0.2319391634980989,0.4524714828897338,Heavy Metal
5185,1012,218,3.7798165137614683,98,40,5.45,236,1.0825688073394495,0.22935779816513766,0.44954128440366975,Punk Rock
7840,1268,283,3.6007067137809186,101,38,7.447368421052633,319,1.1272084805653708,0.17314487632508835,0.3568904593639576,Heavy Metal
4310,829,193,3.7540983606557377,117,32,6.03125,206,1.067357512953368,0.4663212435233161,0.6062176165803109,Heavy Metal
4926,976,192,4.0625,114,36,5.333333333333333,229,1.1927083333333333,0.3489583333333333,0.59375,Heavy Metal
9920,966,196,4.0,118,20,9.8,221,1.1275510204081634,0.4081632653061225,0.6020408163265306,Soft Rock
12844,1255,250,4.152,134,34,7.352941176470589,301,1.204,0.38799999999999996,0.536,Heavy Metal
10560,1661,340,3.994117647058824,181,40,8.5,381,1.1205882352941177,0.4147058823529412,0.5323529411764706,Punk Rock
849,605,138,3.5,73,18,7.666666666666668,153,1.108695652173913,0.37681159420289856,0.5289855072463768,Punk Rock
4580,1394,276,4.365942028985507,61,87,3.1724137931034484,357,1.2934782608695652,0.043478260869565216,0.2210144927536232,Soft Rock
11464,836,155,4.52258064516129,71,29,5.344827586206896,199,1.2838709677419355,0.2645161290322581,0.4580645161290322,Heavy Metal
543,1035,222,3.788288288288289,93,30,7.4,240,1.0810810810810811,0.22522522522522526,0.4189189189189189,Soft Rock
9623,590,125,3.872,86,20,6.25,143,1.1440000000000001,0.528,0.688,Punk Rock
4361,776,153,4.479729729729731,55,34,4.5,174,1.1372549019607845,0.2679738562091503,0.3594771241830065,Heavy Metal
6877,2909,626,3.792332268370607,286,140,4.471428571428572,698,1.1150159744408945,0.2971246006389776,0.4568690095846645,Soft Rock
12526,2037,378,4.6336898395721935,239,71,5.323943661971831,481,1.2724867724867726,0.5132275132275133,0.6322751322751323,Heavy Metal
3469,690,163,3.3435582822085887,57,23,7.086956521739131,168,1.0306748466257671,0.17177914110429449,0.3496932515337423,Heavy Metal
13020,1479,319,3.77742946708464,137,51,6.254901960784314,357,1.1191222570532915,0.23510971786833856,0.4294670846394985,Soft Rock
2845,937,208,3.6538461538461537,126,32,6.5,231,1.1105769230769231,0.4567307692307692,0.6057692307692307,Heavy Metal
12813,1171,233,4.167381974248927,101,37,6.297297297297297,267,1.145922746781116,0.13304721030042918,0.4334763948497854,Heavy Metal
11138,1613,332,3.990963855421687,91,50,6.64,374,1.1265060240963856,0.13253012048192772,0.2740963855421687,Punk Rock
11859,1232,255,4.035294117647059,122,60,4.25,287,1.1254901960784314,0.3450980392156863,0.4784313725490196,Heavy Metal
4350,571,120,3.9166666666666665,73,19,6.315789473684211,134,1.1166666666666667,0.4583333333333333,0.6083333333333333,Heavy Metal
2967,1109,218,4.293577981651376,116,47,4.6382978723404245,272,1.2477064220183487,0.40825688073394495,0.5321100917431193,Punk Rock
6104,1315,273,3.9194139194139193,85,43,6.348837209302325,308,1.1282051282051282,0.09523809523809523,0.31135531135531136,Heavy Metal
9841,926,178,4.168539325842697,84,41,4.341463414634147,218,1.2247191011235956,0.3314606741573033,0.4719101123595506,Heavy Metal
2099,1474,301,4.026578073089701,162,47,6.404255319148937,348,1.1561461794019934,0.3455149501661129,0.5382059800664452,Heavy Metal
433,717,152,3.8355263157894735,98,20,7.6,166,1.0921052631578947,0.4539473684210527,0.6447368421052632,Soft Rock
8521,665,144,3.7430555555555554,82,19,7.578947368421053,161,1.1180555555555556,0.3958333333333333,0.5694444444444444,Soft Rock
8427,726,149,3.966442953020134,97,14,10.642857142857142,168,1.12751677852349,0.4966442953020134,0.6510067114093959,Punk Rock
12883,1072,221,4.004524886877828,75,37,5.972972972972973,249,1.1266968325791855,0.17647058823529413,0.3393665158371041,Heavy Metal
3535,1174,256,3.7734375,100,56,4.571428571428571,299,1.16796875,0.21484375,0.390625,Heavy Metal
10351,587,131,3.6793893129770994,50,28,4.678571428571429,143,1.0916030534351144,0.1450381679389313,0.3816793893129771,Heavy Metal
8741,1311,269,4.003717472118959,85,46,5.8478260869565215,304,1.1301115241635689,0.17100371747211895,0.3159851301115242,Punk Rock
4590,997,198,4.217171717171717,76,36,5.5,223,1.1262626262626263,0.12626262626262627,0.3838383838383838,Soft Rock
4973,1276,287,3.6550522648083614,142,62,4.629032258064517,317,1.1045296167247387,0.313588850174216,0.4947735191637631,Heavy Metal
